PlayerID,Name,Club,Position,Price (£m),Current Form,Selected By (%),ICT Index,Total Points (Current),Goals (Current),Assists (Current),Clean Sheets (Current),Minutes (Current),Last Season,Minutes (Last Season),Goals (Last Season),Assists (Last Season),Clean Sheets (Last Season),Total Points (Last Season)
445,Harry Amass,Man Utd,Defender,4.0,0.0,0.2,8.2,4,0,0,0,345,2024/25,345.0,0.0,0.0,0.0,4.0
446,Tyler Fredricson,Man Utd,Defender,4.0,0.0,0.2,4.4,2,0,0,0,166,2024/25,166.0,0.0,0.0,0.0,2.0
447,Ayden Heaven,Man Utd,Defender,4.0,0.0,1.9,6.4,10,0,0,1,169,2024/25,169.0,0.0,0.0,1.0,10.0
448,Tyrell Malacia,Man Utd,Defender,4.0,0.0,0.4,1.7,2,0,0,0,99,2024/25,99.0,0.0,0.0,0.0,2.0
449,Bruno Borges Fernandes,Man Utd,Midfielder,9.0,0.0,17.9,300.8,174,8,12,10,3017,2024/25,3017.0,8.0,12.0,10.0,174.0
450,Matheus Santos Carneiro da Cunha,Man Utd,Midfielder,8.0,0.0,9.4,272.2,178,15,7,7,2596,2024/25,2596.0,15.0,7.0,7.0,178.0
451,Marcus Rashford,Man Utd,Midfielder,7.0,0.0,0.2,122.1,95,6,4,7,1414,2024/25,1414.0,6.0,4.0,7.0,95.0
452,Amad Diallo,Man Utd,Midfielder,6.5,0.0,3.4,193.8,129,8,8,7,1898,2024/25,1898.0,8.0,8.0,7.0,129.0
453,Alejandro Garnacho Ferreyra,Man Utd,Midfielder,6.5,0.0,0.2,188.3,106,6,4,5,2188,2024/25,2188.0,6.0,4.0,5.0,106.0
454,Antony dos Santos,Man Utd,Midfielder,6.0,0.0,0.1,15.8,8,0,0,0,135,2024/25,135.0,0.0,0.0,0.0,8.0
455,Mason Mount,Man Utd,Midfielder,6.0,0.0,0.2,45.6,25,1,0,3,613,2024/25,613.0,1.0,0.0,3.0,25.0
456,Jadon Sancho,Man Utd,Midfielder,6.0,0.0,0.1,127.5,86,3,5,7,1754,2024/25,1754.0,3.0,5.0,7.0,86.0
457,Carlos Henrique Casimiro,Man Utd,Midfielder,5.5,0.0,0.2,104.8,48,1,0,6,1489,2024/25,1489.0,1.0,0.0,6.0,48.0
458,Kobbie Mainoo,Man Utd,Midfielder,5.0,0.0,0.9,58.8,42,0,0,5,1646,2024/25,1646.0,0.0,0.0,5.0,42.0
459,Manuel Ugarte Ribeiro,Man Utd,Midfielder,5.0,0.0,0.2,62.1,49,1,2,4,1777,2024/25,1777.0,1.0,2.0,4.0,49.0
460,Toby Collyer,Man Utd,Midfielder,4.5,0.0,0.2,7.9,6,0,0,0,174,2024/25,174.0,0.0,0.0,0.0,6.0
461,Jayce Fitzgerald,Man Utd,Midfielder,4.5,0.0,0.0,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
462,Jack Fletcher,Man Utd,Midfielder,4.5,0.0,0.0,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
463,Sékou Koné,Man Utd,Midfielder,4.5,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
464,Jack Moorhouse,Man Utd,Midfielder,4.5,0.0,0.0,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
465,Rasmus Højlund,Man Utd,Forward,6.5,0.0,0.8,86.3,78,4,1,6,1998,2024/25,1998.0,4.0,1.0,6.0,78.0
466,Joshua Zirkzee,Man Utd,Forward,6.0,0.0,0.7,78.0,64,3,2,3,1385,2024/25,1385.0,3.0,2.0,3.0,64.0
467,Chido Obi,Man Utd,Forward,4.5,0.0,3.2,5.4,7,0,0,0,160,2024/25,160.0,0.0,0.0,0.0,7.0
468,Ethan Wheatley,Man Utd,Forward,4.5,0.0,0.2,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
681,Benjamin Sesko,Man Utd,Forward,7.5,0.0,4.0,0.0,0,0,0,0,0,,,,,,
469,Nick Pope,Newcastle,Goalkeeper,5.0,0.0,3.6,67.4,102,0,0,8,2520,2024/25,2520.0,0.0,0.0,8.0,102.0
471,Mark Gillespie,Newcastle,Goalkeeper,4.0,0.0,0.1,0.0,0,0,0,0,0,2023/24,0.0,0.0,0.0,0.0,0.0
472,Odysseas Vlachodimos,Newcastle,Goalkeeper,4.0,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
473,Lewis Hall,Newcastle,Defender,5.5,0.0,2.5,125.3,102,0,7,8,2188,2024/25,2188.0,0.0,7.0,8.0,102.0
474,Fabian Schär,Newcastle,Defender,5.5,0.0,2.4,119.6,118,4,2,11,2935,2024/25,2935.0,4.0,2.0,11.0,118.0
475,Sven Botman,Newcastle,Defender,5.0,0.0,0.5,23.6,18,0,0,2,412,2024/25,412.0,0.0,0.0,2.0,18.0
476,Dan Burn,Newcastle,Defender,5.0,0.0,3.3,115.8,115,1,1,13,3330,2024/25,3330.0,1.0,1.0,13.0,115.0
477,Tino Livramento,Newcastle,Defender,5.0,0.0,4.0,110.1,105,0,1,10,2835,2024/25,2835.0,0.0,1.0,10.0,105.0
478,Kieran Trippier,Newcastle,Defender,5.0,0.0,1.7,76.1,72,0,3,6,1299,2024/25,1299.0,0.0,3.0,6.0,72.0
479,Emil Krafth,Newcastle,Defender,4.5,0.0,0.1,9.3,17,0,0,1,334,2024/25,334.0,0.0,0.0,1.0,17.0
480,Jamaal Lascelles,Newcastle,Defender,4.5,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
481,Alex Murphy,Newcastle,Defender,4.0,0.0,0.8,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
482,Harrison Ashby,Newcastle,Defender,4.0,0.0,0.2,0.0,0,0,0,0,0,2023/24,0.0,0.0,0.0,0.0,0.0
483,Miodrag Pivaš,Newcastle,Defender,4.0,0.0,0.2,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
484,Matt Targett,Newcastle,Defender,4.0,0.0,0.6,1.0,2,0,0,0,20,2024/25,20.0,0.0,0.0,0.0,2.0
485,Anthony Gordon,Newcastle,Midfielder,7.5,0.0,2.2,196.8,124,6,6,10,2428,2024/25,2428.0,6.0,6.0,10.0,124.0
486,Anthony Elanga,Newcastle,Midfielder,7.0,0.0,9.3,199.8,153,6,11,12,2496,2024/25,2496.0,6.0,11.0,12.0,153.0
487,Harvey Barnes,Newcastle,Midfielder,6.5,0.0,0.6,163.1,130,9,5,6,1746,2024/25,1746.0,9.0,5.0,6.0,130.0
488,Bruno Guimarães Rodriguez Moura,Newcastle,Midfielder,6.5,0.0,1.6,197.5,135,5,6,13,3273,2024/25,3273.0,5.0,6.0,13.0,135.0
489,Jacob Murphy,Newcastle,Midfielder,6.5,0.0,2.9,185.6,159,8,13,11,2356,2024/25,2356.0,8.0,13.0,11.0,159.0
490,Joelinton Cássio Apolinário de Lira,Newcastle,Midfielder,6.0,0.0,0.5,132.7,99,4,4,10,2394,2024/25,2394.0,4.0,4.0,10.0,99.0
491,Sandro Tonali,Newcastle,Midfielder,5.5,0.0,2.2,133.5,106,4,2,11,2625,2024/25,2625.0,4.0,2.0,11.0,106.0
492,Antoñito Cordero Campillo,Newcastle,Midfielder,5.0,0.0,0.1,0.0,0,0,0,0,0,,,,,,
494,Joe Willock,Newcastle,Midfielder,5.0,0.0,0.1,63.9,46,0,2,4,1065,2024/25,1065.0,0.0,2.0,4.0,46.0
495,Isaac Hayden,Newcastle,Midfielder,4.5,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
496,Garang Kuol,Newcastle,Midfielder,4.5,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
497,Lewis Miley,Newcastle,Midfielder,4.5,0.0,3.1,16.7,21,1,0,0,304,2024/25,304.0,1.0,0.0,0.0,21.0
498,Joe White,Newcastle,Midfielder,4.5,0.0,0.0,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
499,Alexander Isak,Newcastle,Forward,10.5,0.0,19.1,292.7,211,23,6,12,2758,2024/25,2758.0,23.0,6.0,12.0,211.0
500,William Osula,Newcastle,Forward,5.5,0.0,0.2,10.5,19,1,0,0,124,2024/25,124.0,1.0,0.0,0.0,19.0
501,Sean Neave,Newcastle,Forward,4.5,0.0,0.3,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
674,Aaron Ramsdale,Newcastle,Goalkeeper,5.0,0.0,0.7,0.0,0,0,0,0,0,2024/25,2700.0,0.0,0.0,3.0,97.0
502,Matz Sels,Nott'm Forest,Goalkeeper,5.0,0.0,19.7,96.7,150,0,1,13,3420,2024/25,3420.0,0.0,1.0,13.0,150.0
503,Carlos Miguel dos Santos Pereira,Nott'm Forest,Goalkeeper,4.0,0.0,0.2,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
504,Matt Turner,Nott'm Forest,Goalkeeper,4.0,0.0,0.8,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
505,Nikola Milenković,Nott'm Forest,Defender,5.5,0.0,9.7,127.2,145,5,2,13,3330,2024/25,3330.0,5.0,2.0,13.0,145.0
506,Murillo Costa dos Santos,Nott'm Forest,Defender,5.5,0.0,5.4,134.0,130,2,0,12,3188,2024/25,3188.0,2.0,0.0,12.0,130.0
507,Ola Aina,Nott'm Forest,Defender,5.0,0.0,16.9,94.1,128,2,1,12,2996,2024/25,2996.0,2.0,1.0,12.0,128.0
508,Neco Williams,Nott'm Forest,Defender,5.0,0.0,7.5,118.0,109,1,3,10,2588,2024/25,2588.0,1.0,3.0,10.0,109.0
509,David Mota Veiga Teixeira do Carmo,Nott'm Forest,Defender,4.5,0.0,0.1,0.0,0,0,0,0,0,,,,,,
510,Jair Paula da Cunha Filho,Nott'm Forest,Defender,4.5,0.0,0.1,0.0,0,0,0,0,0,,,,,,
511,Felipe Rodrigues da Silva,Nott'm Forest,Defender,4.5,0.0,0.1,24.0,36,0,0,3,891,2024/25,891.0,0.0,0.0,3.0,36.0
512,Omar Richards,Nott'm Forest,Defender,4.5,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
513,Zach Abbott,Nott'm Forest,Defender,4.0,0.0,0.2,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
514,Willy Boly,Nott'm Forest,Defender,4.0,0.0,0.6,6.8,6,0,0,0,146,2024/25,146.0,0.0,0.0,0.0,6.0
515,Morgan Gibbs-White,Nott'm Forest,Midfielder,7.5,0.0,5.1,210.6,154,7,11,13,2806,2024/25,2806.0,7.0,11.0,13.0,154.0
516,Callum Hudson-Odoi,Nott'm Forest,Midfielder,6.0,0.0,1.5,151.0,103,5,3,11,2190,2024/25,2190.0,5.0,3.0,11.0,103.0
517,Elliot Anderson,Nott'm Forest,Midfielder,5.5,0.0,6.2,155.6,107,2,6,13,2726,2024/25,2726.0,2.0,6.0,13.0,107.0
518,João Pedro Ferreira da Silva,Nott'm Forest,Midfielder,5.5,0.0,0.1,64.6,52,3,2,1,835,2024/25,835.0,3.0,2.0,1.0,52.0
519,Nicolás Domínguez,Nott'm Forest,Midfielder,5.0,0.0,0.0,89.4,54,0,1,7,1954,2024/25,1954.0,0.0,1.0,7.0,54.0
520,Lewis O'Brien,Nott'm Forest,Midfielder,5.0,0.0,0.0,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
521,Ibrahim Sangaré,Nott'm Forest,Midfielder,5.0,0.0,0.1,23.2,20,0,1,2,584,2024/25,584.0,0.0,1.0,2.0,20.0
522,Ryan Yates,Nott'm Forest,Midfielder,5.0,0.0,0.2,85.4,67,2,2,6,1901,2024/25,1901.0,2.0,2.0,6.0,67.0
523,Eric da Silva Moreira,Nott'm Forest,Midfielder,4.5,0.0,0.2,0.6,2,0,0,0,28,2024/25,28.0,0.0,0.0,0.0,2.0
524,Marko Stamenić,Nott'm Forest,Midfielder,4.5,0.0,0.1,0.0,0,0,0,0,0,,,,,,
525,Chris Wood,Nott'm Forest,Forward,7.5,0.0,14.7,205.6,200,20,3,15,2958,2024/25,2958.0,20.0,3.0,15.0,200.0
526,Igor Jesus Maciel da Cruz,Nott'm Forest,Forward,6.0,0.0,1.0,0.0,0,0,0,0,0,,,,,,
527,Taiwo Awoniyi,Nott'm Forest,Forward,5.5,0.0,0.8,21.9,32,1,0,1,398,2024/25,398.0,1.0,0.0,1.0,32.0
669,Dan Ndoye,Nott'm Forest,Midfielder,6.0,0.0,0.3,0.0,0,0,0,0,0,,,,,,
675,Angus Gunn,Nott'm Forest,Goalkeeper,4.0,0.0,0.9,0.0,0,0,0,0,0,2021/22,810.0,0.0,0.0,1.0,31.0
252,Marc Guiu Paz,Sunderland,Forward,4.5,0.0,13.3,2.2,3,0,0,0,71,2024/25,71.0,0.0,0.0,0.0,3.0
528,Anthony Patterson,Sunderland,Goalkeeper,4.5,0.0,0.4,0.0,0,0,0,0,0,,,,,,
529,Simon Moore,Sunderland,Goalkeeper,4.0,0.0,0.5,0.0,0,0,0,0,0,2020/21,0.0,0.0,0.0,0.0,0.0
530,Blondy Nna Noukeu,Sunderland,Goalkeeper,4.0,0.0,0.2,0.0,0,0,0,0,0,,,,,,
531,Daniel Ballard,Sunderland,Defender,4.5,0.0,0.2,0.0,0,0,0,0,0,,,,,,
532,Trai Hume,Sunderland,Defender,4.5,0.0,0.2,0.0,0,0,0,0,0,,,,,,
533,Aji Alese,Sunderland,Defender,4.0,0.0,0.0,0.0,0,0,0,0,0,2021/22,0.0,0.0,0.0,0.0,0.0
534,Joe Anderson,Sunderland,Defender,4.0,0.0,0.5,0.0,0,0,0,0,0,,,,,,
535,Dennis Cirkin,Sunderland,Defender,4.0,0.0,0.1,0.0,0,0,0,0,0,2019/20,0.0,0.0,0.0,0.0,0.0
536,Leo Fuhr Hjelde,Sunderland,Defender,4.0,0.0,0.0,0.0,0,0,0,0,0,2022/23,0.0,0.0,0.0,0.0,0.0
537,Niall Huggins,Sunderland,Defender,4.0,0.0,0.3,0.0,0,0,0,0,0,2020/21,37.0,0.0,0.0,0.0,1.0
538,Zak Johnson,Sunderland,Defender,4.0,0.0,0.3,0.0,0,0,0,0,0,,,,,,
539,Luke O'Nien,Sunderland,Defender,4.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,
540,Timothée Pembélé,Sunderland,Defender,4.0,0.0,0.3,0.0,0,0,0,0,0,,,,,,
541,Reinildo Mandava,Sunderland,Defender,4.0,0.0,7.6,0.0,0,0,0,0,0,,,,,,
542,Jenson Seelt,Sunderland,Defender,4.0,0.0,0.4,0.0,0,0,0,0,0,,,,,,
543,Simon Adingra,Sunderland,Midfielder,5.5,0.0,2.1,80.9,60,2,3,2,1081,2024/25,1081.0,2.0,3.0,2.0,60.0
544,Habib Diarra,Sunderland,Midfielder,5.5,0.0,0.1,0.0,0,0,0,0,0,,,,,,
545,Patrick Roberts,Sunderland,Midfielder,5.5,0.0,0.1,0.0,0,0,0,0,0,2019/20,24.0,0.0,0.0,0.0,3.0
546,Milan Aleksić,Sunderland,Midfielder,5.0,0.0,0.1,0.0,0,0,0,0,0,,,,,,
547,Enzo Le Fée,Sunderland,Midfielder,5.0,0.0,0.7,0.0,0,0,0,0,0,,,,,,
548,Romaine Mundle,Sunderland,Midfielder,5.0,0.0,0.0,0.0,0,0,0,0,0,2022/23,0.0,0.0,0.0,0.0,0.0
549,Dan Neil,Sunderland,Midfielder,5.0,0.0,0.1,0.0,0,0,0,0,0,,,,,,
550,Ian Poveda-Ocampo,Sunderland,Midfielder,5.0,0.0,0.0,0.0,0,0,0,0,0,2021/22,0.0,0.0,0.0,0.0,0.0
551,Chris Rigg,Sunderland,Midfielder,5.0,0.0,0.1,0.0,0,0,0,0,0,,,,,,
552,Noah Sadiki,Sunderland,Midfielder,5.0,0.0,0.1,0.0,0,0,0,0,0,,,,,,
553,Chemsdine Talbi,Sunderland,Midfielder,5.0,0.0,0.2,0.0,0,0,0,0,0,,,,,,
554,Abdoullah Ba,Sunderland,Midfielder,4.5,0.0,0.3,0.0,0,0,0,0,0,,,,,,
555,Alan Browne,Sunderland,Midfielder,4.5,0.0,0.1,0.0,0,0,0,0,0,,,,,,
556,Pierre Ekwah Elimby,Sunderland,Midfielder,4.5,0.0,0.1,0.0,0,0,0,0,0,2021/22,0.0,0.0,0.0,0.0,0.0
557,Harrison Jones,Sunderland,Midfielder,4.5,0.0,0.1,0.0,0,0,0,0,0,,,,,,
558,Jay Matete,Sunderland,Midfielder,4.5,0.0,0.3,0.0,0,0,0,0,0,,,,,,
559,Nectarios Triantis,Sunderland,Midfielder,4.5,0.0,0.1,0.0,0,0,0,0,0,,,,,,
560,Wilson Isidor,Sunderland,Forward,5.5,0.0,0.3,0.0,0,0,0,0,0,,,,,,
561,Eliezer Mayenda Dossou,Sunderland,Forward,5.5,0.0,0.3,0.0,0,0,0,0,0,,,,,,
562,Ahmed Abdullahi,Sunderland,Forward,4.5,0.0,0.8,0.0,0,0,0,0,0,,,,,,
563,Luís Hemir Silva Semedo,Sunderland,Forward,4.5,0.0,0.2,0.0,0,0,0,0,0,,,,,,
564,Nazarii Rusyn,Sunderland,Forward,4.5,0.0,0.3,0.0,0,0,0,0,0,,,,,,
668,Granit Xhaka,Sunderland,Midfielder,5.0,0.0,2.6,0.0,0,0,0,0,0,2023/24,0.0,0.0,0.0,0.0,0.0
670,Robin Roefs,Sunderland,Goalkeeper,4.5,0.0,0.2,0.0,0,0,0,0,0,,,,,,
678,Arthur Masuaku,Sunderland,Defender,4.0,0.0,0.1,0.0,0,0,0,0,0,2022/23,0.0,0.0,0.0,0.0,0.0
565,Guglielmo Vicario,Spurs,Goalkeeper,5.0,0.0,3.5,58.5,66,0,0,4,2160,2024/25,2160.0,0.0,0.0,4.0,66.0
566,Brandon Austin,Spurs,Goalkeeper,4.0,0.0,0.3,2.0,1,0,0,0,90,2024/25,90.0,0.0,0.0,0.0,1.0
567,Antonín Kinský,Spurs,Goalkeeper,4.0,0.0,3.2,21.7,17,0,0,1,540,2024/25,540.0,0.0,0.0,1.0,17.0
568,Pedro Porro Sauceda,Spurs,Defender,5.5,0.0,13.3,191.2,98,2,6,6,2606,2024/25,2606.0,2.0,6.0,6.0,98.0
569,Cristian Romero,Spurs,Defender,5.0,0.0,2.0,69.0,49,1,1,3,1416,2024/25,1416.0,1.0,1.0,3.0,49.0
570,Kevin Danso,Spurs,Defender,4.5,0.0,0.1,34.9,16,0,0,1,842,2024/25,842.0,0.0,0.0,1.0,16.0
571,Ben Davies,Spurs,Defender,4.5,0.0,0.1,43.7,28,0,0,3,1329,2024/25,1329.0,0.0,0.0,3.0,28.0
572,Radu Drăgușin,Spurs,Defender,4.5,0.0,0.0,36.2,24,0,0,2,1250,2024/25,1250.0,0.0,0.0,2.0,24.0
573,Djed Spence,Spurs,Defender,4.5,0.0,0.6,76.1,51,1,2,3,1790,2024/25,1790.0,1.0,2.0,3.0,51.0
574,Destiny Udogie,Spurs,Defender,4.5,0.0,4.0,74.5,43,0,1,2,1923,2024/25,1923.0,0.0,1.0,2.0,43.0
575,Micky van de Ven,Spurs,Defender,4.5,0.0,21.6,30.9,32,0,2,2,1014,2024/25,1014.0,0.0,2.0,2.0,32.0
576,Ashley Phillips,Spurs,Defender,4.0,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
577,Takai Kōta,Spurs,Defender,4.0,0.0,0.3,0.0,0,0,0,0,0,,,,,,
578,Luka Vušković,Spurs,Defender,4.0,0.0,1.6,0.0,0,0,0,0,0,,,,,,
579,Son Heung-min,Spurs,Midfielder,8.5,0.0,1.2,207.2,129,7,10,4,2106,2024/25,2106.0,7.0,10.0,4.0,129.0
580,Brennan Johnson,Spurs,Midfielder,7.0,0.0,4.1,161.0,137,11,6,2,2171,2024/25,2171.0,11.0,6.0,2.0,137.0
581,James Maddison,Spurs,Midfielder,7.0,0.0,1.2,187.8,133,9,8,6,1799,2024/25,1799.0,9.0,8.0,6.0,133.0
582,Mohammed Kudus,Spurs,Midfielder,6.5,0.0,23.8,177.5,106,5,4,7,2589,2024/25,2589.0,5.0,4.0,7.0,106.0
583,Dejan Kulusevski,Spurs,Midfielder,6.5,0.0,0.0,218.7,117,7,4,6,2386,2024/25,2386.0,7.0,4.0,6.0,117.0
584,Mathys Tel,Spurs,Midfielder,6.5,0.0,0.2,62.3,42,2,2,2,908,2024/25,908.0,2.0,2.0,2.0,42.0
585,Rodrigo Bentancur,Spurs,Midfielder,5.5,0.0,0.1,70.2,49,2,0,3,1640,2024/25,1640.0,2.0,0.0,3.0,49.0
586,Lucas Bergvall,Spurs,Midfielder,5.5,0.0,0.2,55.0,44,0,2,3,1200,2024/25,1200.0,0.0,2.0,3.0,44.0
587,Yves Bissouma,Spurs,Midfielder,5.5,0.0,0.1,48.0,50,2,0,3,1396,2024/25,1396.0,2.0,0.0,3.0,50.0
588,Wilson Odobert,Spurs,Midfielder,5.5,0.0,0.1,36.7,34,1,0,1,843,2024/25,843.0,1.0,0.0,1.0,34.0
589,Manor Solomon,Spurs,Midfielder,5.5,0.0,0.0,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
590,Bryan Gil Salvatierra,Spurs,Midfielder,5.0,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
591,Archie Gray,Spurs,Midfielder,5.0,0.0,0.2,34.3,45,0,0,2,1750,2024/25,1750.0,0.0,0.0,2.0,45.0
592,Mikey Moore,Spurs,Midfielder,5.0,0.0,0.0,11.0,19,0,2,0,359,2024/25,359.0,0.0,2.0,0.0,19.0
593,Pape Matar Sarr,Spurs,Midfielder,5.0,0.0,2.2,87.2,71,3,2,2,1901,2024/25,1901.0,3.0,2.0,2.0,71.0
594,Yang Min-hyeok,Spurs,Midfielder,4.5,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
595,Callum Olusesi,Spurs,Midfielder,4.5,0.0,0.2,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
596,Dominic Solanke-Mitchell,Spurs,Forward,7.5,0.0,6.4,142.1,108,9,5,4,2199,2024/25,2199.0,9.0,5.0,4.0,108.0
597,Richarlison de Andrade,Spurs,Forward,6.5,0.0,1.1,47.4,35,4,1,1,497,2024/25,497.0,4.0,1.0,1.0,35.0
598,Will Lankshear,Spurs,Forward,4.5,0.0,0.2,0.0,3,0,0,0,10,2024/25,10.0,0.0,0.0,0.0,3.0
599,Dane Scarlett,Spurs,Forward,4.5,0.0,0.8,5.2,6,0,1,0,31,2024/25,31.0,0.0,1.0,0.0,6.0
673,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,Midfielder,5.5,0.0,0.3,0.0,0,0,0,0,0,2023/24,2698.0,4.0,1.0,9.0,91.0
600,Alphonse Areola,West Ham,Goalkeeper,4.5,0.0,5.3,62.1,69,0,0,4,2259,2024/25,2259.0,0.0,0.0,4.0,69.0
601,Wes Foderingham,West Ham,Goalkeeper,4.0,0.0,0.7,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
602,Krisztián Hegyi,West Ham,Goalkeeper,4.0,0.0,0.4,0.0,0,0,0,0,0,2022/23,0.0,0.0,0.0,0.0,0.0
603,El Hadji Malick Diouf,West Ham,Defender,4.5,0.0,5.6,0.0,0,0,0,0,0,,,,,,
604,Emerson Palmieri dos Santos,West Ham,Defender,4.5,0.0,0.2,90.4,76,2,1,5,2108,2024/25,2108.0,2.0,1.0,5.0,76.0
605,Maximilian Kilman,West Ham,Defender,4.5,0.0,0.4,118.8,82,0,1,6,3348,2024/25,3348.0,0.0,1.0,6.0,82.0
606,Konstantinos Mavropanos,West Ham,Defender,4.5,0.0,0.1,73.2,45,0,0,2,2035,2024/25,2035.0,0.0,0.0,2.0,45.0
607,Nayef Aguerd,West Ham,Defender,4.5,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
608,Ollie Scarles,West Ham,Defender,4.5,0.0,0.0,18.6,29,0,0,2,659,2024/25,659.0,0.0,0.0,2.0,29.0
609,Jean-Clair Todibo,West Ham,Defender,4.5,0.0,0.1,44.5,54,0,0,5,1824,2024/25,1824.0,0.0,0.0,5.0,54.0
610,Aaron Wan-Bissaka,West Ham,Defender,4.5,0.0,29.7,152.7,118,2,6,6,3154,2024/25,3154.0,2.0,6.0,6.0,118.0
611,Kaelan Casey,West Ham,Defender,4.0,0.0,0.6,0.2,1,0,0,0,1,2024/25,1.0,0.0,0.0,0.0,1.0
612,Lucas Tolentino Coelho de Lima,West Ham,Midfielder,6.0,0.0,1.1,132.6,80,4,1,4,2374,2024/25,2374.0,4.0,1.0,4.0,80.0
613,Tomáš Souček,West Ham,Midfielder,6.0,0.0,1.0,154.0,126,9,2,7,2563,2024/25,2563.0,9.0,2.0,7.0,126.0
614,James Ward-Prowse,West Ham,Midfielder,6.0,0.0,0.4,80.0,51,1,2,5,1433,2024/25,1433.0,1.0,2.0,5.0,51.0
615,Crysencio Summerville,West Ham,Midfielder,5.5,0.0,0.0,58.7,33,1,1,2,776,2024/25,776.0,1.0,1.0,2.0,33.0
616,Edson Álvarez Velázquez,West Ham,Midfielder,5.0,0.0,0.2,54.7,40,0,1,3,1769,2024/25,1769.0,0.0,1.0,3.0,40.0
617,Maxwel Cornet,West Ham,Midfielder,5.0,0.0,0.1,2.2,1,0,0,0,71,2024/25,71.0,0.0,0.0,0.0,1.0
618,Guido Rodríguez,West Ham,Midfielder,5.0,0.0,0.1,31.5,36,0,1,4,1147,2024/25,1147.0,0.0,1.0,4.0,36.0
619,Luis Guilherme Lira dos Santos,West Ham,Midfielder,5.0,0.0,0.1,10.8,12,0,0,0,139,2024/25,139.0,0.0,0.0,0.0,12.0
620,George Earthy,West Ham,Midfielder,4.5,0.0,0.2,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
621,Andy Irving,West Ham,Midfielder,4.5,0.0,0.3,8.1,9,0,0,0,161,2024/25,161.0,0.0,0.0,0.0,9.0
622,Lewis Orford,West Ham,Midfielder,4.5,0.0,0.2,4.0,2,0,0,0,47,2024/25,47.0,0.0,0.0,0.0,2.0
623,Freddie Potts,West Ham,Midfielder,4.5,0.0,0.8,0.0,0,0,0,0,0,,,,,,
624,Jarrod Bowen,West Ham,Forward,8.0,0.0,19.0,271.9,193,13,11,8,2974,2024/25,2974.0,13.0,11.0,8.0,193.0
625,Niclas Füllkrug,West Ham,Forward,6.0,0.0,3.0,56.8,42,3,2,2,783,2024/25,783.0,3.0,2.0,2.0,42.0
626,Callum Marshall,West Ham,Forward,4.5,0.0,0.8,0.0,0,0,0,0,0,2023/24,0.0,0.0,0.0,0.0,0.0
659,Kyle Walker-Peters,West Ham,Defender,4.5,0.0,0.5,0.0,0,0,0,0,0,2024/25,2918.0,0.0,3.0,2.0,54.0
671,Callum Wilson,West Ham,Forward,6.0,0.0,0.4,0.0,0,0,0,0,0,2024/25,355.0,0.0,0.0,0.0,19.0
679,Mads Hermansen,West Ham,Goalkeeper,4.5,0.0,0.1,0.0,0,0,0,0,0,2024/25,2385.0,0.0,0.0,1.0,63.0
627,Sam Johnstone,Wolves,Goalkeeper,4.5,0.0,0.2,20.4,12,0,0,0,630,2024/25,630.0,0.0,0.0,0.0,12.0
628,José Malheiro de Sá,Wolves,Goalkeeper,4.5,0.0,2.3,63.4,93,0,0,7,2610,2024/25,2610.0,0.0,0.0,7.0,93.0
